,date,winner,location,loser
77223,"Nov 4, 2017",(25) Washington State,,(18) Stanford
77224,"Nov 4, 2017",West Virginia,,(14) Iowa State
77225,"Nov 4, 2017",(4) Wisconsin,@,Indiana
77226,"Nov 4, 2017",Wyoming,,Colorado State
77227,"Nov 7, 2017",Buffalo,,Bowling Green
77228,"Nov 7, 2017",Miami (OH),,Akron
77229,"Nov 8, 2017",Central Michigan,,Eastern Michigan
77230,"Nov 8, 2017",Ohio,,Toledo
77231,"Nov 8, 2017",Western Michigan,,Kent State
77232,"Nov 9, 2017",Appalachian State,,Georgia Southern
77233,"Nov 9, 2017",North Carolina,@,Pittsburgh
77234,"Nov 9, 2017",Northern Illinois,,Ball State
77235,"Nov 10, 2017",Brigham Young,@,Nevada-Las Vegas
77236,"Nov 10, 2017",Stanford,,(9) Washington
77237,"Nov 10, 2017",Temple,@,Cincinnati
77238,"Nov 11, 2017",(1) Alabama,@,(18) Mississippi State
77239,"Nov 11, 2017",Alabama-Birmingham,@,Texas-San Antonio
77240,"Nov 11, 2017",Arizona,,Oregon State
77241,"Nov 11, 2017",Army,,Duke
77242,"Nov 11, 2017",(10) Auburn,,(2) Georgia
77243,"Nov 11, 2017",Boise State,@,Colorado State
77244,"Nov 11, 2017",(14) Central Florida,,Connecticut
77245,"Nov 11, 2017",(4) Clemson,,Florida State
77246,"Nov 11, 2017",Florida Atlantic,@,Louisiana Tech
77247,"Nov 11, 2017",Fresno State,@,Hawaii
77248,"Nov 11, 2017",Georgia State,@,Texas State
77249,"Nov 11, 2017",Georgia Tech,,(17) Virginia Tech
77250,"Nov 11, 2017",Indiana,@,Illinois
77251,"Nov 11, 2017",Kentucky,@,Vanderbilt
77252,"Nov 11, 2017",Louisiana State,,Arkansas
77253,"Nov 11, 2017",Louisville,,Virginia
77254,"Nov 11, 2017",Marshall,,Western Kentucky
77255,"Nov 11, 2017",Massachusetts,N,Maine
77256,"Nov 11, 2017",(7) Miami (FL),,(3) Notre Dame
77257,"Nov 11, 2017",(21) Michigan,@,Maryland
77258,"Nov 11, 2017",Middle Tennessee State,@,Charlotte
77259,"Nov 11, 2017",Minnesota,,Nebraska
77260,"Nov 11, 2017",Mississippi,,Louisiana
77261,"Nov 11, 2017",Missouri,,Tennessee
77262,"Nov 11, 2017",Navy,,Southern Methodist
77263,"Nov 11, 2017",Nevada,,San Jose State
77264,"Nov 11, 2017",North Carolina State,@,Boston College
77265,"Nov 11, 2017",North Texas,,Texas-El Paso
77266,"Nov 11, 2017",Northwestern,,Purdue
77267,"Nov 11, 2017",(11) Ohio State,,(13) Michigan State
77268,"Nov 11, 2017",(5) Oklahoma,,(8) Texas Christian
77269,"Nov 11, 2017",(12) Oklahoma State,@,(24) Iowa State
77270,"Nov 11, 2017",Old Dominion,@,Florida International
77271,"Nov 11, 2017",(16) Penn State,,Rutgers
77272,"Nov 11, 2017",South Alabama,,Arkansas State
77273,"Nov 11, 2017",South Carolina,,Florida
77274,"Nov 11, 2017",(15) Southern California,@,Colorado
77275,"Nov 11, 2017",Southern Mississippi,@,Rice
77276,"Nov 11, 2017",Texas,,Kansas
77277,"Nov 11, 2017",Texas A&M,,New Mexico
77278,"Nov 11, 2017",Texas Tech,N,Baylor
77279,"Nov 11, 2017",Troy,@,Coastal Carolina
77280,"Nov 11, 2017",Tulane,@,East Carolina
77281,"Nov 11, 2017",UCLA,,Arizona State
77282,"Nov 11, 2017",Wake Forest,@,Syracuse
77283,"Nov 11, 2017",(19) Washington State,@,Utah
77284,"Nov 11, 2017",(23) West Virginia,@,Kansas State
77285,"Nov 11, 2017",(6) Wisconsin,,(25) Iowa
77286,"Nov 11, 2017",Wyoming,@,Air Force
77287,"Nov 14, 2017",Akron,,Ohio
77288,"Nov 14, 2017",Central Michigan,@,Kent State
77289,"Nov 15, 2017",Eastern Michigan,@,Miami (OH)
77290,"Nov 15, 2017",Northern Illinois,,Western Michigan
77291,"Nov 15, 2017",Toledo,@,Bowling Green
77292,"Nov 16, 2017",Buffalo,@,Ball State
77293,"Nov 16, 2017",(23) South Florida,,Tulsa
77294,"Nov 17, 2017",Nevada-Las Vegas,@,New Mexico
77295,"Nov 17, 2017",Western Kentucky,,Middle Tennessee State
77296,"Nov 18, 2017",(1) Alabama,,Mercer
77297,"Nov 18, 2017",Arizona State,@,Oregon State
77298,"Nov 18, 2017",Arkansas State,,Texas State
77299,"Nov 18, 2017",(6) Auburn,,Louisiana-Monroe
77300,"Nov 18, 2017",Boise State,,Air Force
77301,"Nov 18, 2017",Boston College,N,Connecticut
77302,"Nov 18, 2017",(14) Central Florida,@,Temple
77303,"Nov 18, 2017",(4) Clemson,,Citadel
77304,"Nov 18, 2017",Coastal Carolina,@,Idaho
77305,"Nov 18, 2017",Colorado State,,San Jose State
77306,"Nov 18, 2017",Duke,,Georgia Tech
77307,"Nov 18, 2017",East Carolina,,Cincinnati
77308,"Nov 18, 2017",Florida,,Alabama-Birmingham
77309,"Nov 18, 2017",Florida Atlantic,,Florida International
77310,"Nov 18, 2017",Florida State,,Delaware State
77311,"Nov 18, 2017",Fresno State,@,Wyoming
77312,"Nov 18, 2017",(7) Georgia,,Kentucky
77313,"Nov 18, 2017",Georgia Southern,,South Alabama
77314,"Nov 18, 2017",Indiana,,Rutgers
77315,"Nov 18, 2017",Iowa State,@,Baylor
77316,"Nov 18, 2017",Kansas State,@,(10) Oklahoma State
77317,"Nov 18, 2017",Louisiana,,New Mexico State
77318,"Nov 18, 2017",(21) Louisiana State,@,Tennessee
77319,"Nov 18, 2017",Louisiana Tech,@,Texas-El Paso
77320,"Nov 18, 2017",Louisville,,Syracuse
77321,"Nov 18, 2017",Massachusetts,@,Brigham Young
77322,"Nov 18, 2017",(18) Memphis,,Southern Methodist
77323,"Nov 18, 2017",(2) Miami (FL),,Virginia
77324,"Nov 18, 2017",(22) Michigan State,,Maryland
77325,"Nov 18, 2017",(17) Mississippi State,@,Arkansas
77326,"Nov 18, 2017",Missouri,@,Vanderbilt
77327,"Nov 18, 2017",North Carolina,,Western Carolina
77328,"Nov 18, 2017",North Texas,,Army
77329,"Nov 18, 2017",Northwestern,,Minnesota
77330,"Nov 18, 2017",(9) Notre Dame,,Navy
77331,"Nov 18, 2017",(8) Ohio State,,Illinois
77332,"Nov 18, 2017",(3) Oklahoma,@,Kansas
77333,"Nov 18, 2017",Old Dominion,,Rice
77334,"Nov 18, 2017",Oregon,,Arizona
77335,"Nov 18, 2017",(13) Penn State,,Nebraska
77336,"Nov 18, 2017",Purdue,@,Iowa
77337,"Nov 18, 2017",San Diego State,,Nevada
77338,"Nov 18, 2017",South Carolina,,Wofford
77339,"Nov 18, 2017",(12) Southern California,,UCLA
77340,"Nov 18, 2017",Southern Mississippi,,Charlotte
77341,"Nov 18, 2017",(20) Stanford,,California
77342,"Nov 18, 2017",Texas,@,(24) West Virginia
77343,"Nov 18, 2017",Texas A&M,@,Mississippi
77344,"Nov 18, 2017",(11) Texas Christian,@,Texas Tech
77345,"Nov 18, 2017",Texas-San Antonio,,Marshall
77346,"Nov 18, 2017",Tulane,,Houston
77347,"Nov 18, 2017",Utah State,,Hawaii
77348,"Nov 18, 2017",Virginia Tech,,Pittsburgh
77349,"Nov 18, 2017",Wake Forest,,(25) North Carolina State
77350,"Nov 18, 2017",(16) Washington,,Utah
77351,"Nov 18, 2017",(5) Wisconsin,,(19) Michigan
77352,"Nov 21, 2017",Akron,,Kent State
77353,"Nov 21, 2017",Eastern Michigan,,Bowling Green
77354,"Nov 21, 2017",Miami (OH),@,Ball State
77355,"Nov 23, 2017",Mississippi,@,(16) Mississippi State
77356,"Nov 24, 2017",Buffalo,,Ohio
77357,"Nov 24, 2017",(13) Central Florida,,(22) South Florida
77358,"Nov 24, 2017",Central Michigan,,Northern Illinois
77359,"Nov 24, 2017",Florida International,,Western Kentucky
77360,"Nov 24, 2017",Houston,,Navy
77361,"Nov 24, 2017",Iowa,@,Nebraska
77362,"Nov 24, 2017",Missouri,@,Arkansas
77363,"Nov 24, 2017",Pittsburgh,,(2) Miami (FL)
77364,"Nov 24, 2017",San Diego State,,New Mexico
77365,"Nov 24, 2017",(10) Texas Christian,,Baylor
77366,"Nov 24, 2017",Texas Tech,@,Texas
77367,"Nov 24, 2017",Toledo,,Western Michigan
77368,"Nov 24, 2017",Troy,,Texas State
77369,"Nov 24, 2017",UCLA,,California
77370,"Nov 24, 2017",(24) Virginia Tech,@,Virginia
77371,"Nov 25, 2017",Air Force,,Utah State
77372,"Nov 25, 2017",Alabama-Birmingham,,Texas-El Paso
77373,"Nov 25, 2017",Appalachian State,@,Georgia State
77374,"Nov 25, 2017",Arizona State,,Arizona
77375,"Nov 25, 2017",Arkansas State,@,Louisiana-Monroe
77376,"Nov 25, 2017",(6) Auburn,,(1) Alabama
77377,"Nov 25, 2017",Boston College,@,Syracuse
77378,"Nov 25, 2017",Brigham Young,@,Hawaii
77379,"Nov 25, 2017",Cincinnati,,Connecticut
77380,"Nov 25, 2017",(4) Clemson,@,South Carolina
77381,"Nov 25, 2017",Duke,@,Wake Forest
77382,"Nov 25, 2017",Florida Atlantic,@,Charlotte
77383,"Nov 25, 2017",Florida State,@,Florida
77384,"Nov 25, 2017",Fresno State,,(25) Boise State
77385,"Nov 25, 2017",(7) Georgia,@,Georgia Tech
77386,"Nov 25, 2017",Georgia Southern,@,Louisiana
77387,"Nov 25, 2017",Kansas State,,Iowa State
77388,"Nov 25, 2017",(19) Louisiana State,,Texas A&M
77389,"Nov 25, 2017",Louisiana Tech,,Texas-San Antonio
77390,"Nov 25, 2017",Louisville,@,Kentucky
77391,"Nov 25, 2017",(17) Memphis,,East Carolina
77392,"Nov 25, 2017",(21) Michigan State,@,Rutgers
77393,"Nov 25, 2017",Middle Tennessee State,,Old Dominion
77394,"Nov 25, 2017",Nevada,,Nevada-Las Vegas
77395,"Nov 25, 2017",New Mexico State,,Idaho
77396,"Nov 25, 2017",North Carolina State,,North Carolina
77397,"Nov 25, 2017",North Texas,@,Rice
77398,"Nov 25, 2017",(23) Northwestern,@,Illinois
77399,"Nov 25, 2017",(8) Ohio State,@,Michigan
77400,"Nov 25, 2017",(3) Oklahoma,,West Virginia
77401,"Nov 25, 2017",(18) Oklahoma State,,Kansas
77402,"Nov 25, 2017",Oregon,,Oregon State
77403,"Nov 25, 2017",(12) Penn State,@,Maryland
77404,"Nov 25, 2017",Purdue,,Indiana
77405,"Nov 25, 2017",San Jose State,,Wyoming
77406,"Nov 25, 2017",Southern Methodist,,Tulane
77407,"Nov 25, 2017",Southern Mississippi,@,Marshall
77408,"Nov 25, 2017",(20) Stanford,,(9) Notre Dame
77409,"Nov 25, 2017",Temple,@,Tulsa
77410,"Nov 25, 2017",Utah,,Colorado
77411,"Nov 25, 2017",Vanderbilt,@,Tennessee
77412,"Nov 25, 2017",(15) Washington,,(14) Washington State
77413,"Nov 25, 2017",(5) Wisconsin,@,Minnesota
77414,"Dec 1, 2017",(11) Southern California,N,(14) Stanford
77415,"Dec 2, 2017",Appalachian State,,Louisiana
77416,"Dec 2, 2017",Boise State,,(25) Fresno State
77417,"Dec 2, 2017",(12) Central Florida,,(16) Memphis
77418,"Dec 2, 2017",(1) Clemson,N,(7) Miami (FL)
77419,"Dec 2, 2017",Coastal Carolina,,Georgia Southern
77420,"Dec 2, 2017",Florida Atlantic,,North Texas
77421,"Dec 2, 2017",Florida International,,Massachusetts
77422,"Dec 2, 2017",Florida State,,Louisiana-Monroe
77423,"Dec 2, 2017",(6) Georgia,N,(4) Auburn
77424,"Dec 2, 2017",Idaho,@,Georgia State
77425,"Dec 2, 2017",New Mexico State,,South Alabama
77426,"Dec 2, 2017",(8) Ohio State,N,(3) Wisconsin
77427,"Dec 2, 2017",(2) Oklahoma,N,(10) Texas Christian
77428,"Dec 2, 2017",Toledo,N,Akron
77429,"Dec 2, 2017",Troy,@,Arkansas State
77430,"Dec 9, 2017",Army,N,Navy
77431,"Dec 16, 2017",(25) Boise State,N,Oregon
77432,"Dec 16, 2017",Georgia State,N,Western Kentucky
77433,"Dec 16, 2017",Marshall,N,Colorado State
77434,"Dec 16, 2017",Middle Tennessee State,N,Arkansas State
77435,"Dec 16, 2017",Troy,N,North Texas
77436,"Dec 19, 2017",Florida Atlantic,,Akron
77437,"Dec 20, 2017",Louisiana Tech,N,Southern Methodist
77438,"Dec 21, 2017",Temple,N,Florida International
77439,"Dec 22, 2017",Ohio,N,Alabama-Birmingham
77440,"Dec 22, 2017",Wyoming,N,Central Michigan
77441,"Dec 23, 2017",Appalachian State,N,Toledo
77442,"Dec 23, 2017",Army,N,San Diego State
77443,"Dec 23, 2017",(23) South Florida,N,Texas Tech
77444,"Dec 24, 2017",Fresno State,N,Houston
77445,"Dec 26, 2017",Duke,N,Northern Illinois
77446,"Dec 26, 2017",Kansas State,N,UCLA
77447,"Dec 26, 2017",Utah,N,West Virginia
77448,"Dec 27, 2017",Florida State,N,Southern Mississippi
77449,"Dec 27, 2017",Iowa,N,Boston College
77450,"Dec 27, 2017",Purdue,N,Arizona
77451,"Dec 27, 2017",Texas,N,Missouri
77452,"Dec 28, 2017",(18) Michigan State,N,(21) Washington State
77453,"Dec 28, 2017",Navy,,Virginia
77454,"Dec 28, 2017",(17) Oklahoma State,N,(22) Virginia Tech
77455,"Dec 28, 2017",(13) Texas Christian,N,(15) Stanford
77456,"Dec 29, 2017",New Mexico State,N,Utah State
77457,"Dec 29, 2017",North Carolina State,N,Arizona State
77458,"Dec 29, 2017",(20) Northwestern,N,Kentucky
77459,"Dec 29, 2017",(5) Ohio State,N,(8) Southern California
77460,"Dec 29, 2017",Wake Forest,N,Texas A&M
77461,"Dec 30, 2017",Iowa State,@,(19) Memphis
77462,"Dec 30, 2017",(24) Mississippi State,N,Louisville
77463,"Dec 30, 2017",(9) Penn State,N,(12) Washington
77464,"Dec 30, 2017",(6) Wisconsin,@,(11) Miami (FL)
77465,"Jan 1, 2018",(4) Alabama,N,(1) Clemson
77466,"Jan 1, 2018",(10) Central Florida,N,(7) Auburn
77467,"Jan 1, 2018",(3) Georgia,N,(2) Oklahoma
77468,"Jan 1, 2018",(14) Notre Dame,N,(16) Louisiana State
77469,"Jan 1, 2018",South Carolina,N,Michigan
77470,"Jan 8, 2018",(4) Alabama,N,(3) Georgia
77471,"Aug 25, 2018",Hawaii,@,Colorado State
77472,"Aug 25, 2018",Massachusetts,,Duquesne
77473,"Aug 25, 2018",Rice,,Prairie View A&M
77474,"Aug 25, 2018",Wyoming,@,New Mexico State
77475,"Aug 30, 2018",Alabama-Birmingham,,Savannah State
77476,"Aug 30, 2018",Ball State,,Central Connecticut State
77477,"Aug 30, 2018",California-Davis,@,San Jose State
77478,"Aug 30, 2018",(21) Central Florida,@,Connecticut
77479,"Aug 30, 2018",Georgia State,,Kennesaw State
77480,"Aug 30, 2018",Louisiana-Monroe,,Southeastern Louisiana
77481,"Aug 30, 2018",Minnesota,,New Mexico State
77482,"Aug 30, 2018",Northwestern,@,Purdue
77483,"Aug 30, 2018",Oklahoma State,,Missouri State
77484,"Aug 30, 2018",Texas A&M,,Northwestern State
77485,"Aug 30, 2018",Utah,,Weber State
77486,"Aug 30, 2018",Wake Forest,@,Tulane
77487,"Aug 31, 2018",Colorado,N,Colorado State
77488,"Aug 31, 2018",Duke,,Army
77489,"Aug 31, 2018",Eastern Michigan,,Monmouth
77490,"Aug 31, 2018",(11) Michigan State,,Utah State
77491,"Aug 31, 2018",Nevada,,Portland State
77492,"Aug 31, 2018",(13) Stanford,,San Diego State
77493,"Aug 31, 2018",Syracuse,@,Western Michigan
77494,"Aug 31, 2018",(4) Wisconsin,,Western Kentucky
77495,"Sep 1, 2018",Air Force,,Stony Brook
77496,"Sep 1, 2018",(1) Alabama,N,Louisville
77497,"Sep 1, 2018",Arizona State,,Texas-San Antonio
77498,"Sep 1, 2018",Arkansas,,Eastern Illinois
77499,"Sep 1, 2018",Arkansas State,,Southeast Missouri State
77500,"Sep 1, 2018",(9) Auburn,N,(6) Washington
77501,"Sep 1, 2018",Baylor,,Abilene Christian
77502,"Sep 1, 2018",(22) Boise State,@,Troy
77503,"Sep 1, 2018",Boston College,,Massachusetts
77504,"Sep 1, 2018",Brigham Young,@,Arizona
77505,"Sep 1, 2018",Buffalo,,Delaware State
77506,"Sep 1, 2018",California,,North Carolina
77507,"Sep 1, 2018",Charlotte,,Fordham
77508,"Sep 1, 2018",Cincinnati,@,UCLA
77509,"Sep 1, 2018",(2) Clemson,,Furman
77510,"Sep 1, 2018",Florida,,Charleston Southern
77511,"Sep 1, 2018",Fresno State,,Idaho
77512,"Sep 1, 2018",(3) Georgia,,Austin Peay
77513,"Sep 1, 2018",Georgia Southern,,South Carolina State
77514,"Sep 1, 2018",Georgia Tech,,Alcorn State
77515,"Sep 1, 2018",Hawaii,,Navy
77516,"Sep 1, 2018",Houston,@,Rice
77517,"Sep 1, 2018",Illinois,,Kent State
77518,"Sep 1, 2018",Indiana,@,Florida International
77519,"Sep 1, 2018",Iowa,,Northern Illinois
77520,"Sep 1, 2018",Kansas State,,South Dakota
77521,"Sep 1, 2018",Kentucky,,Central Michigan
77522,"Sep 1, 2018",Liberty,,Old Dominion
77523,"Sep 1, 2018",Louisiana,,Grambling State
77524,"Sep 1, 2018",Louisiana Tech,@,South Alabama
77525,"Sep 1, 2018",Marshall,@,Miami (OH)
77526,"Sep 1, 2018",Maryland,N,(23) Texas
77527,"Sep 1, 2018",Memphis,,Mercer
77528,"Sep 1, 2018",Mississippi,N,Texas Tech
77529,"Sep 1, 2018",(18) Mississippi State,,Stephen F. Austin
77530,"Sep 1, 2018",Missouri,,Tennessee-Martin
77531,"Sep 1, 2018",New Mexico,,Incarnate Word
77532,"Sep 1, 2018",Nicholls State,@,Kansas
77533,"Sep 1, 2018",North Carolina State,,James Madison
77534,"Sep 1, 2018",North Texas,,Southern Methodist
77535,"Sep 1, 2018",Northern Arizona,@,Texas-El Paso
77536,"Sep 1, 2018",(12) Notre Dame,,(14) Michigan
77537,"Sep 1, 2018",Ohio,,Howard
77538,"Sep 1, 2018",(5) Ohio State,,Oregon State
77539,"Sep 1, 2018",(7) Oklahoma,,Florida Atlantic
77540,"Sep 1, 2018",(24) Oregon,,Bowling Green
77541,"Sep 1, 2018",(10) Penn State,,Appalachian State
77542,"Sep 1, 2018",Pittsburgh,,Albany
77543,"Sep 1, 2018",Rutgers,,Texas State
77544,"Sep 1, 2018",South Carolina,,Coastal Carolina
77545,"Sep 1, 2018",South Florida,,Elon
77546,"Sep 1, 2018",(15) Southern California,,Nevada-Las Vegas
77547,"Sep 1, 2018",Southern Mississippi,,Jackson State
77548,"Sep 1, 2018",(16) Texas Christian,,Southern
77549,"Sep 1, 2018",Toledo,,Virginia Military Institute
77550,"Sep 1, 2018",Tulsa,,Central Arkansas
77551,"Sep 1, 2018",Vanderbilt,,Middle Tennessee State
77552,"Sep 1, 2018",Villanova,@,Temple
77553,"Sep 1, 2018",Virginia,,Richmond
77554,"Sep 1, 2018",Washington State,@,Wyoming
77555,"Sep 1, 2018",(17) West Virginia,N,Tennessee
77556,"Sep 2, 2018",(25) Louisiana State,N,(8) Miami (FL)
77557,"Sep 2, 2018",North Carolina A&T,@,East Carolina
77558,"Sep 3, 2018",(20) Virginia Tech,@,(19) Florida State
77559,"Sep 7, 2018",(16) Texas Christian,@,Southern Methodist
77560,"Sep 8, 2018",Akron,,Morgan State
77561,"Sep 8, 2018",(1) Alabama,,Arkansas State
77562,"Sep 8, 2018",Appalachian State,@,Charlotte
77563,"Sep 8, 2018",Arizona State,,(15) Michigan State
77564,"Sep 8, 2018",Army,,Liberty
77565,"Sep 8, 2018",(7) Auburn,,Alabama State
77566,"Sep 8, 2018",Baylor,@,Texas-San Antonio
77567,"Sep 8, 2018",(20) Boise State,,Connecticut
77568,"Sep 8, 2018",Boston College,,Holy Cross
77569,"Sep 8, 2018",Buffalo,@,Temple
77570,"Sep 8, 2018",California,@,Brigham Young
77571,"Sep 8, 2018",(19) Central Florida,,South Carolina State
77572,"Sep 8, 2018",Cincinnati,@,Miami (OH)
77573,"Sep 8, 2018",(2) Clemson,@,Texas A&M
77574,"Sep 8, 2018",Coastal Carolina,,Alabama-Birmingham
77575,"Sep 8, 2018",Colorado,@,Nebraska
77576,"Sep 8, 2018",Colorado State,,Arkansas
77577,"Sep 8, 2018",Duke,@,Northwestern
77578,"Sep 8, 2018",East Carolina,,North Carolina
77579,"Sep 8, 2018",Eastern Michigan,@,Purdue
77580,"Sep 8, 2018",Florida Atlantic,,Air Force
77581,"Sep 8, 2018",Florida International,@,Old Dominion
77582,"Sep 8, 2018",Florida State,,Samford
77583,"Sep 8, 2018",(3) Georgia,@,(24) South Carolina
77584,"Sep 8, 2018",Georgia Southern,,Massachusetts
77585,"Sep 8, 2018",Hawaii,,Rice
77586,"Sep 8, 2018",Houston,,Arizona
77587,"Sep 8, 2018",Illinois,,Western Illinois
77588,"Sep 8, 2018",Indiana,,Virginia
77589,"Sep 8, 2018",Iowa,,Iowa State
77590,"Sep 8, 2018",Kansas,@,Central Michigan
77591,"Sep 8, 2018",Kent State,,Howard
77592,"Sep 8, 2018",Kentucky,@,(25) Florida
77593,"Sep 8, 2018",(11) Louisiana State,,Southeastern Louisiana
77594,"Sep 8, 2018",Louisiana Tech,,Southern
77595,"Sep 8, 2018",Louisiana-Monroe,@,Southern Mississippi
77596,"Sep 8, 2018",Louisville,,Indiana State
77597,"Sep 8, 2018",Maine,@,Western Kentucky
77598,"Sep 8, 2018",Marshall,,Eastern Kentucky
77599,"Sep 8, 2018",Maryland,@,Bowling Green
77600,"Sep 8, 2018",(22) Miami (FL),,Savannah State
77601,"Sep 8, 2018",(21) Michigan,,Western Michigan
77602,"Sep 8, 2018",Middle Tennessee State,,Tennessee-Martin
77603,"Sep 8, 2018",Minnesota,,Fresno State
77604,"Sep 8, 2018",Mississippi,,Southern Illinois
77605,"Sep 8, 2018",(18) Mississippi State,@,Kansas State
77606,"Sep 8, 2018",Missouri,,Wyoming
77607,"Sep 8, 2018",Navy,,Memphis
77608,"Sep 8, 2018",Nevada-Las Vegas,,Texas-El Paso
77609,"Sep 8, 2018",North Carolina State,,Georgia State
77610,"Sep 8, 2018",North Texas,,Incarnate Word
77611,"Sep 8, 2018",(8) Notre Dame,,Ball State
77612,"Sep 8, 2018",(4) Ohio State,,Rutgers
77613,"Sep 8, 2018",(6) Oklahoma,,UCLA
77614,"Sep 8, 2018",Oklahoma State,,South Alabama
77615,"Sep 8, 2018",(23) Oregon,,Portland State
77616,"Sep 8, 2018",Oregon State,,Southern Utah
77617,"Sep 8, 2018",(13) Penn State,@,Pittsburgh
77618,"Sep 8, 2018",San Diego State,,Sacramento State
77619,"Sep 8, 2018",South Florida,,Georgia Tech
77620,"Sep 8, 2018",(10) Stanford,,(17) Southern California
77621,"Sep 8, 2018",Syracuse,,Wagner
77622,"Sep 8, 2018",Tennessee,,East Tennessee State
77623,"Sep 8, 2018",Texas,,Tulsa
77624,"Sep 8, 2018",Texas State,,Texas Southern
77625,"Sep 8, 2018",Texas Tech,,Lamar
77626,"Sep 8, 2018",Troy,,Florida A&M
77627,"Sep 8, 2018",Tulane,,Nicholls State
77628,"Sep 8, 2018",Utah,@,Northern Illinois
77629,"Sep 8, 2018",Utah State,,New Mexico State
77630,"Sep 8, 2018",Vanderbilt,,Nevada
77631,"Sep 8, 2018",(12) Virginia Tech,,William & Mary
77632,"Sep 8, 2018",Wake Forest,,Towson
77633,"Sep 8, 2018",(9) Washington,,North Dakota
77634,"Sep 8, 2018",Washington State,,San Jose State
77635,"Sep 8, 2018",(14) West Virginia,,Youngstown State
77636,"Sep 8, 2018",(5) Wisconsin,,New Mexico
77637,"Sep 12, 2018",Coastal Carolina,@,Campbell
77638,"Sep 13, 2018",Boston College,@,Wake Forest
77639,"Sep 13, 2018",Charlotte,,Old Dominion
77640,"Sep 13, 2018",Utah State,,Tennessee Tech
77641,"Sep 14, 2018",Memphis,,Georgia State
77642,"Sep 15, 2018",Akron,@,Northwestern
77643,"Sep 15, 2018",(1) Alabama,@,Mississippi
77644,"Sep 15, 2018",Alabama-Birmingham,,Tulane
77645,"Sep 15, 2018",Arizona,,Southern Utah
77646,"Sep 15, 2018",Arkansas State,@,Tulsa
77647,"Sep 15, 2018",Army,,Hawaii
77648,"Sep 15, 2018",Bowling Green,,Eastern Kentucky
77649,"Sep 15, 2018",Brigham Young,@,(6) Wisconsin
77650,"Sep 15, 2018",Buffalo,,Eastern Michigan
77651,"Sep 15, 2018",California,,Idaho State
77652,"Sep 15, 2018",Cincinnati,,Alabama A&M
77653,"Sep 15, 2018",(2) Clemson,,Georgia Southern
77654,"Sep 15, 2018",Colorado,,New Hampshire
77655,"Sep 15, 2018",Connecticut,,Rhode Island
77656,"Sep 15, 2018",Duke,@,Baylor
77657,"Sep 15, 2018",Florida,,Colorado State
77658,"Sep 15, 2018",Florida Atlantic,,Bethune-Cookman
77659,"Sep 15, 2018",Florida International,,Massachusetts
77660,"Sep 15, 2018",Fresno State,@,UCLA
77661,"Sep 15, 2018",(3) Georgia,,Middle Tennessee State
77662,"Sep 15, 2018",Indiana,,Ball State
77663,"Sep 15, 2018",Iowa,,Northern Iowa
77664,"Sep 15, 2018",Kansas,,Rutgers
77665,"Sep 15, 2018",Kansas State,,Texas-San Antonio
77666,"Sep 15, 2018",Kentucky,,Murray State
77667,"Sep 15, 2018",(12) Louisiana State,@,(7) Auburn
77668,"Sep 15, 2018",Louisville,,Western Kentucky
77669,"Sep 15, 2018",(21) Miami (FL),@,Toledo
77670,"Sep 15, 2018",(19) Michigan,,Southern Methodist
77671,"Sep 15, 2018",Minnesota,,Miami (OH)
77672,"Sep 15, 2018",(16) Mississippi State,,Louisiana
77673,"Sep 15, 2018",Missouri,@,Purdue
77674,"Sep 15, 2018",Navy,,Lehigh
77675,"Sep 15, 2018",Nevada,,Oregon State
77676,"Sep 15, 2018",Nevada-Las Vegas,,Prairie View A&M
77677,"Sep 15, 2018",New Mexico,@,New Mexico State
77678,"Sep 15, 2018",North Texas,@,Arkansas
77679,"Sep 15, 2018",Northern Illinois,,Central Michigan
77680,"Sep 15, 2018",(8) Notre Dame,,Vanderbilt
77681,"Sep 15, 2018",(4) Ohio State,N,(15) Texas Christian
77682,"Sep 15, 2018",(5) Oklahoma,@,Iowa State
77683,"Sep 15, 2018",(24) Oklahoma State,,(17) Boise State
77684,"Sep 15, 2018",(20) Oregon,,San Jose State
