,Date,Rank,Team,TeamID,StandardID,Points
17366,1996-11-25,14,Kansas State,141,2306,793.0
17367,1996-11-25,15,Alabama,25,333,758.0
17368,1996-11-25,16,Syracuse,37,183,700.0
17369,1996-11-25,17,Virginia Tech,128,259,677.0
17370,1996-11-25,18,Michigan,48,130,625.0
17371,1996-11-25,19,LSU,13,99,576.0
17372,1996-11-25,20,Virginia,104,258,416.0
17373,1996-11-25,21,Wyoming,118,2751,360.0
17374,1996-11-25,22,Iowa,61,2294,237.0
17375,1996-11-25,23,Miami (FL),116,2390,203.0
17376,1996-11-25,24,Army,3,349,73.0
17377,1996-11-25,25,West Virginia,125,277,51.0
17378,1996-12-02,1,Florida State ,139,52,1669.0
17379,1996-12-02,2,Arizona State ,132,9,1609.0
17380,1996-12-02,3,Nebraska ,15,158,1526.0
17381,1996-12-02,4,Florida,117,57,1484.0
17382,1996-12-02,5,Ohio State,31,194,1383.0
17383,1996-12-02,6,BYU,148,252,1274.0
17384,1996-12-02,7,Colorado,44,38,1250.0
17385,1996-12-02,8,Penn State,68,213,1233.0
17386,1996-12-02,9,Tennessee,28,2633,1043.0
17387,1996-12-02,10,Northwestern,4,77,990.0
17388,1996-12-02,11,Alabama,25,333,977.0
17389,1996-12-02,12,Washington,8,264,916.0
17390,1996-12-02,13,North Carolina,40,153,910.0
17391,1996-12-02,14,Kansas State,141,2306,857.0
17392,1996-12-02,15,Virginia Tech,128,259,829.0
17393,1996-12-02,16,Michigan,48,130,657.0
17394,1996-12-02,17,LSU,13,99,640.0
17395,1996-12-02,18,Notre Dame,7,87,535.0
17396,1996-12-02,19,Miami (FL),116,2390,454.0
17397,1996-12-02,20,Wyoming,118,2751,450.0
17398,1996-12-02,21,Iowa,61,2294,306.0
17399,1996-12-02,22,Syracuse,37,183,280.0
17400,1996-12-02,23,Army,3,349,144.0
17401,1996-12-02,24,West Virginia,125,277,96.0
17402,1996-12-02,25,Virginia,104,258,75.0
17403,1996-12-09,1,Florida State ,139,52,1670.0
17404,1996-12-09,2,Arizona State ,132,9,1612.0
17405,1996-12-09,3,Florida,117,57,1539.0
17406,1996-12-09,4,Ohio State,31,194,1454.0
17407,1996-12-09,5,BYU,148,252,1322.0
17408,1996-12-09,6,Nebraska,15,158,1271.0
17409,1996-12-09,7,Penn State,68,213,1259.0
17410,1996-12-09,8,Colorado,44,38,1248.0
17411,1996-12-09,9,Tennessee,28,2633,1078.0
17412,1996-12-09,10,Virginia Tech,128,259,1037.0
17413,1996-12-09,11,Northwestern,4,77,1000.0
17414,1996-12-09,12,North Carolina,40,153,929.0
17415,1996-12-09,13,Washington,8,264,914.0
17416,1996-12-09,14,Kansas State,141,2306,838.0
17417,1996-12-09,15,Michigan,48,130,676.0
17418,1996-12-09,16,Alabama,25,333,655.0
17419,1996-12-09,17,LSU,13,99,645.0
17420,1996-12-09,18,Notre Dame,7,87,504.0
17421,1996-12-09,19,Miami (FL),116,2390,459.0
17422,1996-12-09,20,Texas,66,251,423.0
17423,1996-12-09,21,Iowa,61,2294,291.0
17424,1996-12-09,22,Wyoming,118,2751,288.0
17425,1996-12-09,23,Syracuse,37,183,242.0
17426,1996-12-09,24,Army,3,349,213.0
17427,1996-12-09,25,West Virginia,125,277,78.0
17428,1996 Final,1,Florida ,117,57,1673.5
17429,1996 Final,2,Ohio State ,31,194,1585.5
17430,1996 Final,3,Florida State,139,52,1529.0
17431,1996 Final,4,Arizona State,132,9,1486.0
17432,1996 Final,5,BYU,148,252,1360.0
17433,1996 Final,6,Nebraska,15,158,1316.0
17434,1996 Final,7,Penn State,68,213,1293.0
17435,1996 Final,8,Colorado,44,38,1228.0
17436,1996 Final,9,Tennessee,28,2633,1172.0
17437,1996 Final,10,North Carolina,40,153,1070.0
17438,1996 Final,11,Alabama,25,333,977.0
17439,1996 Final,12,LSU,13,99,849.0
17440,1996 Final,13,Virginia Tech,128,259,786.0
17441,1996 Final,14,Miami (FL),116,2390,690.0
17442,1996 Final,15,Northwestern,4,77,663.0
17443,1996 Final,16,Washington,8,264,643.0
17444,1996 Final,17,Kansas State,141,2306,625.0
17445,1996 Final,18,Iowa,61,2294,535.0
17446,1996 Final,19,Notre Dame,7,87,511.0
17447,1996 Final,20,Michigan,48,130,466.0
17448,1996 Final,21,Syracuse,37,183,451.0
17449,1996 Final,22,Wyoming,118,2751,314.0
17450,1996 Final,23,Texas,66,251,169.0
17451,1996 Final,24,Auburn,21,2,130.0
17452,1996 Final,25,Army,3,349,71.0
17453,1997 Preseason,1,Penn State ,68,213,1566.0
17454,1997 Preseason,2,Florida ,117,57,1548.0
17455,1997 Preseason,3,Florida State ,139,52,1507.0
17456,1997 Preseason,4,Washington ,8,264,1484.0
17457,1997 Preseason,5,Tennessee ,28,2633,1480.0
17458,1997 Preseason,6,Nebraska ,15,158,1442.0
17459,1997 Preseason,7,North Carolina ,40,153,1333.0
17460,1997 Preseason,8,Colorado ,44,38,1302.0
17461,1997 Preseason,9,Ohio State ,31,194,1172.0
17462,1997 Preseason,10,LSU,13,99,1096.0
17463,1997 Preseason,11,Notre Dame,7,87,1071.0
17464,1997 Preseason,12,Texas,66,251,1042.0
17465,1997 Preseason,13,Miami (FL),116,2390,820.0
17466,1997 Preseason,14,Michigan,48,130,797.0
17467,1997 Preseason,15,Alabama,25,333,673.0
17468,1997 Preseason,16,Auburn,21,2,592.0
17469,1997 Preseason,17,Syracuse,37,183,585.0
17470,1997 Preseason,18,Stanford,46,24,533.0
17471,1997 Preseason,19,BYU,148,252,375.0
17472,1997 Preseason,20,Clemson,62,228,352.0
17473,1997 Preseason,21,Iowa,61,2294,347.0
17474,1997 Preseason,22,USC,6,30,219.0
17475,1997 Preseason,23,Kansas State,141,2306,210.0
17476,1997 Preseason,24,Wisconsin,36,275,198.0
17477,1997 Preseason,25,Michigan State,113,127,148.0
17478,1997-08-25,1,Penn State ,68,213,1602.0
17479,1997-08-25,2,Florida ,117,57,1563.0
17480,1997-08-25,3,Florida State ,139,52,1503.0
17481,1997-08-25,4,Washington ,8,264,1498.0
17482,1997-08-25,5,Tennessee ,28,2633,1480.0
17483,1997-08-25,6,Nebraska ,15,158,1425.0
17484,1997-08-25,7,North Carolina ,40,153,1343.0
17485,1997-08-25,8,Colorado ,44,38,1318.0
17486,1997-08-25,9,Ohio State ,31,194,1166.0
17487,1997-08-25,10,LSU,13,99,1092.0
17488,1997-08-25,11,Notre Dame,7,87,1037.0
17489,1997-08-25,12,Texas,66,251,978.0
17490,1997-08-25,13,Syracuse,37,183,869.0
17491,1997-08-25,14,Miami (FL),116,2390,800.0
17492,1997-08-25,15,Michigan,48,130,792.0
17493,1997-08-25,16,Alabama,25,333,664.0
17494,1997-08-25,17,Auburn,21,2,557.0
17495,1997-08-25,18,Stanford,46,24,505.0
17496,1997-08-25,19,BYU,148,252,365.0
17497,1997-08-25,20,Clemson,62,228,359.0
17498,1997-08-25,21,Iowa,61,2294,348.0
17499,1997-08-25,22,Kansas State,141,2306,220.0
17500,1997-08-25,23,USC,6,30,214.0
17501,1997-08-25,24,Northwestern,4,77,194.0
17502,1997-08-25,25,Michigan State,113,127,166.0
17503,1997-09-02,1,Penn State ,68,213,1616.0
17504,1997-09-02,2,Florida ,117,57,1543.0
17505,1997-09-02,3,Tennessee ,28,2633,1523.0
17506,1997-09-02,4,Washington ,8,264,1502.0
17507,1997-09-02,5,Florida State ,139,52,1494.0
17508,1997-09-02,6,Nebraska ,15,158,1434.0
17509,1997-09-02,7,North Carolina ,40,153,1335.0
17510,1997-09-02,8,Colorado ,44,38,1323.0
17511,1997-09-02,9,Ohio State,31,194,1149.0
17512,1997-09-02,10,LSU,13,99,1098.0
17513,1997-09-02,11,Notre Dame,7,87,1051.0
17514,1997-09-02,12,Texas,66,251,999.0
17515,1997-09-02,13,Miami (FL),116,2390,887.0
17516,1997-09-02,14,Michigan,48,130,820.0
17517,1997-09-02,15,Alabama,25,333,783.0
17518,1997-09-02,16,Auburn,21,2,619.0
17519,1997-09-02,17,Stanford,46,24,561.0
17520,1997-09-02,18,Clemson,62,228,417.0
17521,1997-09-02,19,BYU,148,252,411.0
17522,1997-09-02,20,Iowa,61,2294,374.0
17523,1997-09-02,21,Kansas State,141,2306,245.0
17524,1997-09-02,21,Northwestern,4,77,245.0
17525,1997-09-02,23,USC,6,30,216.0
17526,1997-09-02,24,Colorado State,151,36,197.0
17527,1997-09-02,25,Michigan State,113,127,162.0
17528,1997-09-08,1,Penn State ,68,213,1620.0
17529,1997-09-08,2,Florida ,117,57,1590.0
17530,1997-09-08,3,Washington ,8,264,1580.0
17531,1997-09-08,4,Tennessee ,28,2633,1518.0
17532,1997-09-08,5,Florida State ,139,52,1442.0
17533,1997-09-08,6,Nebraska ,15,158,1433.0
17534,1997-09-08,7,North Carolina ,40,153,1342.0
17535,1997-09-08,8,Colorado ,44,38,1331.0
17536,1997-09-08,9,Ohio State,31,194,1144.0
17537,1997-09-08,10,LSU,13,99,1127.0
17538,1997-09-08,11,Texas,66,251,1054.0
17539,1997-09-08,12,Notre Dame,7,87,911.0
17540,1997-09-08,13,Miami (FL),116,2390,904.0
17541,1997-09-08,14,Michigan,48,130,838.0
17542,1997-09-08,15,Alabama,25,333,812.0
17543,1997-09-08,16,Auburn,21,2,688.0
17544,1997-09-08,17,Stanford,46,24,587.0
17545,1997-09-08,18,Iowa,61,2294,527.0
17546,1997-09-08,19,Clemson,62,228,402.0
17547,1997-09-08,20,Kansas State,141,2306,377.0
17548,1997-09-08,21,Michigan State,113,127,305.0
17549,1997-09-08,22,Virginia Tech,128,259,213.0
17550,1997-09-08,23,USC,6,30,182.0
17551,1997-09-08,24,Arizona State,132,9,150.0
17552,1997-09-08,25,Colorado State,151,36,127.0
17553,1997-09-15,1,Penn State ,68,213,1641.0
17554,1997-09-15,2,Washington ,8,264,1615.0
17555,1997-09-15,3,Florida ,117,57,1598.0
17556,1997-09-15,4,Tennessee ,28,2633,1543.0
17557,1997-09-15,5,Florida State ,139,52,1483.0
17558,1997-09-15,6,North Carolina ,40,153,1379.0
17559,1997-09-15,7,Nebraska ,15,158,1364.0
17560,1997-09-15,8,Michigan,48,130,1253.0
17561,1997-09-15,9,Ohio State,31,194,1235.0
17562,1997-09-15,10,LSU,13,99,1165.0
17563,1997-09-15,11,Alabama,25,333,1007.0
17564,1997-09-15,12,Auburn,21,2,878.0
17565,1997-09-15,13,Iowa,61,2294,850.0
17566,1997-09-15,14,Arizona State,132,9,698.0
17567,1997-09-15,15,Colorado,44,38,696.0
17568,1997-09-15,16,Clemson,62,228,669.0
17569,1997-09-15,17,Michigan State,113,127,660.0
17570,1997-09-15,18,Virginia Tech,128,259,603.0
17571,1997-09-15,19,Washington State,26,265,490.0
17572,1997-09-15,20,Kansas State,141,2306,431.0
17573,1997-09-15,21,Stanford,46,24,323.0
17574,1997-09-15,22,Miami (FL),116,2390,244.0
17575,1997-09-15,23,Colorado State,151,36,172.0
17576,1997-09-15,24,UCLA,59,26,131.0
17577,1997-09-15,25,Georgia,73,61,127.0
17578,1997-09-22,1,Florida ,117,57,1699.0
17579,1997-09-22,2,Penn State ,68,213,1675.0
17580,1997-09-22,3,Nebraska ,15,158,1601.0
17581,1997-09-22,4,Florida State ,139,52,1530.0
17582,1997-09-22,5,North Carolina ,40,153,1475.0
17583,1997-09-22,6,Michigan,48,130,1412.0
17584,1997-09-22,7,Ohio State,31,194,1287.0
17585,1997-09-22,8,Auburn,21,2,1180.0
17586,1997-09-22,9,Tennessee,28,2633,1158.0
17587,1997-09-22,10,Washington,8,264,1148.0
17588,1997-09-22,11,Iowa,61,2294,1062.0
17589,1997-09-22,12,Michigan State,113,127,968.0
17590,1997-09-22,13,LSU,13,99,805.0
17591,1997-09-22,14,Virginia Tech,128,259,770.0
17592,1997-09-22,15,Washington State,26,265,767.0
17593,1997-09-22,16,Colorado,44,38,725.0
17594,1997-09-22,17,Clemson,62,228,547.0
17595,1997-09-22,18,Kansas State,141,2306,495.0
17596,1997-09-22,19,Georgia,73,61,444.0
17597,1997-09-22,20,Stanford,46,24,403.0
17598,1997-09-22,21,Alabama,25,333,329.0
17599,1997-09-22,22,Texas A&M,14,245,290.0
17600,1997-09-22,23,BYU,148,252,215.0
17601,1997-09-22,24,UCLA,59,26,181.0
17602,1997-09-22,25,Arizona State,132,9,177.0
17603,1997-09-29,1,Florida ,117,57,1704.0
17604,1997-09-29,2,Penn State ,68,213,1673.0
17605,1997-09-29,3,Nebraska ,15,158,1606.0
17606,1997-09-29,4,Florida State ,139,52,1529.0
17607,1997-09-29,5,North Carolina ,40,153,1483.0
17608,1997-09-29,6,Michigan,48,130,1404.0
17609,1997-09-29,7,Ohio State,31,194,1285.0
17610,1997-09-29,8,Auburn,21,2,1215.0
17611,1997-09-29,9,Tennessee,28,2633,1150.0
17612,1997-09-29,10,Washington,8,264,1111.0
17613,1997-09-29,11,Iowa,61,2294,1103.0
17614,1997-09-29,12,Michigan State,113,127,967.0
17615,1997-09-29,13,LSU,13,99,847.0
17616,1997-09-29,14,Virginia Tech,128,259,824.0
17617,1997-09-29,15,Washington State,26,265,818.0
17618,1997-09-29,16,Colorado,44,38,637.0
17619,1997-09-29,17,Kansas State,141,2306,563.0
17620,1997-09-29,18,Georgia,73,61,513.0
17621,1997-09-29,19,Stanford,46,24,458.0
17622,1997-09-29,20,Alabama,25,333,407.0
17623,1997-09-29,21,Texas A&M,14,245,388.0
17624,1997-09-29,22,UCLA,59,26,276.0
17625,1997-09-29,23,Air Force,133,2005,202.0
17626,1997-09-29,24,BYU,148,252,186.0
17627,1997-09-29,25,Arizona State,132,9,168.0
17628,1997-10-06,1,Florida ,117,57,1704.0
17629,1997-10-06,2,Penn State ,68,213,1672.0
17630,1997-10-06,3,Nebraska ,15,158,1606.0
17631,1997-10-06,4,Florida State ,139,52,1540.0
17632,1997-10-06,5,North Carolina ,40,153,1464.0
17633,1997-10-06,6,Michigan,48,130,1404.0
17634,1997-10-06,7,Ohio State,31,194,1334.0
17635,1997-10-06,8,Auburn,21,2,1227.0
17636,1997-10-06,9,Tennessee,28,2633,1158.0
17637,1997-10-06,10,Washington,8,264,1143.0
17638,1997-10-06,11,Michigan State,113,127,1065.0
17639,1997-10-06,12,Washington State,26,265,980.0
17640,1997-10-06,13,Georgia,73,61,814.0
17641,1997-10-06,14,LSU,13,99,770.0
17642,1997-10-06,15,Texas A&M,14,245,750.0
17643,1997-10-06,16,Stanford,46,24,714.0
17644,1997-10-06,17,Iowa,61,2294,702.0
17645,1997-10-06,18,UCLA,59,26,560.0
17646,1997-10-06,19,Air Force,133,2005,416.0
17647,1997-10-06,20,Oklahoma State,98,197,321.0
17648,1997-10-06,21,BYU,148,252,309.0
17649,1997-10-06,22,Kansas State,141,2306,227.0
17650,1997-10-06,23,Virginia Tech,128,259,174.0
17651,1997-10-06,24,Colorado,44,38,140.0
17652,1997-10-06,25,Georgia Tech,63,59,125.0
17653,1997-10-13,1,Penn State ,68,213,1724.0
17654,1997-10-13,2,Nebraska ,15,158,1668.0
17655,1997-10-13,3,Florida State ,139,52,1603.0
17656,1997-10-13,4,North Carolina ,40,153,1521.0
17657,1997-10-13,5,Michigan,48,130,1490.0
17658,1997-10-13,6,Auburn,21,2,1366.0
17659,1997-10-13,7,Florida,117,57,1280.0
17660,1997-10-13,8,LSU,13,99,1199.0
17661,1997-10-13,9,Tennessee,28,2633,1126.0
17662,1997-10-13,10,Washington,8,264,1121.0
17663,1997-10-13,11,Ohio State,31,194,1113.0
17664,1997-10-13,12,Michigan State,113,127,1058.0
17665,1997-10-13,13,Washington State,26,265,958.0
17666,1997-10-13,14,Texas A&M,14,245,827.0
17667,1997-10-13,15,Iowa,61,2294,703.0
17668,1997-10-13,16,Oklahoma State,98,197,665.0
17669,1997-10-13,17,UCLA,59,26,637.0
17670,1997-10-13,18,Air Force,133,2005,516.0
17671,1997-10-13,19,Georgia,73,61,446.0
17672,1997-10-13,20,Kansas State,141,2306,388.0
17673,1997-10-13,21,Georgia Tech,63,59,281.0
17674,1997-10-13,22,Virginia Tech,128,259,274.0
17675,1997-10-13,23,West Virginia,125,277,182.0
17676,1997-10-13,24,Wisconsin,36,275,134.0
17677,1997-10-13,25,Stanford,46,24,119.0
17678,1997-10-20,1,Nebraska ,15,158,1698.0
17679,1997-10-20,2,Penn State ,68,213,1668.0
17680,1997-10-20,3,Florida State ,139,52,1629.0
17681,1997-10-20,4,North Carolina ,40,153,1524.0
17682,1997-10-20,5,Michigan,48,130,1494.0
17683,1997-10-20,6,Florida,117,57,1401.0
17684,1997-10-20,7,Washington,8,264,1264.0
17685,1997-10-20,8,Tennessee,28,2633,1253.0
17686,1997-10-20,9,Ohio State,31,194,1222.0
17687,1997-10-20,10,Washington State,26,265,1155.0
17688,1997-10-20,11,Auburn,21,2,1048.0
17689,1997-10-20,12,Oklahoma State,98,197,883.0
17690,1997-10-20,13,UCLA,59,26,868.0
17691,1997-10-20,14,Kansas State,141,2306,806.0
17692,1997-10-20,15,Michigan State,113,127,666.0
17693,1997-10-20,16,Georgia,73,61,664.0
17694,1997-10-20,17,LSU,13,99,642.0
17695,1997-10-20,18,Iowa,61,2294,561.0
17696,1997-10-20,19,Virginia Tech,128,259,415.0
17697,1997-10-20,20,Texas A&M,14,245,376.0
17698,1997-10-20,21,West Virginia,125,277,366.0
17699,1997-10-20,22,Purdue,5,2509,304.0
17700,1997-10-20,23,Arizona State,132,9,290.0
17701,1997-10-20,24,Toledo,142,2649,134.0
17702,1997-10-20,25,Mississippi,55,145,114.0
17703,1997-10-27,1,Nebraska ,15,158,1704.0
17704,1997-10-27,2,Penn State ,68,213,1665.0
17705,1997-10-27,3,Florida State ,139,52,1629.0
17706,1997-10-27,4,Michigan,48,130,1514.0
17707,1997-10-27,5,North Carolina ,40,153,1507.0
17708,1997-10-27,6,Florida,117,57,1400.0
17709,1997-10-27,7,Washington,8,264,1281.0
17710,1997-10-27,8,Tennessee,28,2633,1245.0
17711,1997-10-27,9,Ohio State,31,194,1233.0
17712,1997-10-27,10,Washington State,26,265,1143.0
17713,1997-10-27,11,Auburn,21,2,1049.0
17714,1997-10-27,12,UCLA,59,26,942.0
17715,1997-10-27,13,Kansas State,141,2306,894.0
17716,1997-10-27,14,Georgia,73,61,789.0
17717,1997-10-27,15,Iowa,61,2294,727.0
17718,1997-10-27,16,LSU,13,99,714.0
17719,1997-10-27,17,West Virginia,125,277,579.0
17720,1997-10-27,18,Purdue,5,2509,522.0
17721,1997-10-27,19,Oklahoma State,98,197,463.0
17722,1997-10-27,20,Arizona State,132,9,444.0
17723,1997-10-27,21,Michigan State,113,127,405.0
17724,1997-10-27,22,Toledo,142,2649,290.0
17725,1997-10-27,23,Virginia Tech,128,259,124.0
17726,1997-10-27,24,Southern Miss,126,2572,64.0
17727,1997-10-27,25,Texas A&M,14,245,55.0
17728,1997-11-03,1,Nebraska ,15,158,1719.0
17729,1997-11-03,2,Penn State ,68,213,1643.0
17730,1997-11-03,3,Florida State ,139,52,1627.0
17731,1997-11-03,4,Michigan ,48,130,1561.0
17732,1997-11-03,5,North Carolina ,40,153,1481.0
17733,1997-11-03,6,Washington,8,264,1362.0
17734,1997-11-03,7,Ohio State,31,194,1324.0
17735,1997-11-03,8,Tennessee,28,2633,1312.0
17736,1997-11-03,9,Georgia,73,61,1138.0
17737,1997-11-03,10,UCLA,59,26,1089.0
17738,1997-11-03,11,Kansas State,141,2306,1013.0
17739,1997-11-03,12,Iowa,61,2294,904.0
17740,1997-11-03,13,Florida,117,57,902.0
17741,1997-11-03,14,LSU,13,99,837.0
17742,1997-11-03,15,Arizona State,132,9,811.0
17743,1997-11-03,16,Washington State,26,265,775.0
17744,1997-11-03,17,Auburn,21,2,515.0
17745,1997-11-03,18,Toledo,142,2649,449.0
17746,1997-11-03,19,Mississippi State,69,344,347.0
17747,1997-11-03,20,Virginia Tech,128,259,304.0
17748,1997-11-03,21,Texas A&M,14,245,299.0
17749,1997-11-03,22,Syracuse,37,183,286.0
17750,1997-11-03,23,Purdue,5,2509,255.0
17751,1997-11-03,24,Southern Miss,126,2572,253.0
17752,1997-11-03,25,Oklahoma State,98,197,125.0
17753,1997-11-10,1,Michigan ,48,130,1723.0
17754,1997-11-10,2,Florida State ,139,52,1693.0
17755,1997-11-10,3,Nebraska ,15,158,1623.0
17756,1997-11-10,4,Ohio State,31,194,1496.0
17757,1997-11-10,5,Tennessee,28,2633,1477.0
17758,1997-11-10,6,Penn State,68,213,1342.0
17759,1997-11-10,7,Georgia,73,61,1314.0
17760,1997-11-10,8,North Carolina,40,153,1248.0
17761,1997-11-10,9,UCLA,59,26,1200.0
17762,1997-11-10,10,Kansas State,141,2306,1125.0
17763,1997-11-10,11,LSU,13,99,995.0
17764,1997-11-10,12,Florida,117,57,966.0
17765,1997-11-10,13,Washington,8,264,898.0
17766,1997-11-10,14,Washington State,26,265,873.0
17767,1997-11-10,15,Arizona State,132,9,865.0
17768,1997-11-10,16,Auburn,21,2,615.0
17769,1997-11-10,17,Mississippi State,69,344,473.0
17770,1997-11-10,18,Texas A&M,14,245,418.0
17771,1997-11-10,19,Virginia Tech,128,259,404.0
17772,1997-11-10,19,Purdue,5,2509,404.0
17773,1997-11-10,21,Syracuse,37,183,372.0
17774,1997-11-10,22,Iowa,61,2294,289.0
17775,1997-11-10,23,Wisconsin,36,275,288.0
17776,1997-11-10,24,Oklahoma State,98,197,254.0
17777,1997-11-10,25,Missouri,60,142,115.0
17778,1997-11-17,1,Michigan ,48,130,1723.0
17779,1997-11-17,2,Florida State ,139,52,1695.0
17780,1997-11-17,3,Nebraska ,15,158,1622.0
17781,1997-11-17,4,Ohio State,31,194,1513.0
17782,1997-11-17,5,Tennessee,28,2633,1442.0
17783,1997-11-17,6,Penn State,68,213,1401.0
17784,1997-11-17,7,UCLA,59,26,1296.0
17785,1997-11-17,8,North Carolina,40,153,1264.0
17786,1997-11-17,9,Kansas State,141,2306,1198.0
17787,1997-11-17,10,Florida,117,57,1066.0
17788,1997-11-17,11,Washington State,26,265,1054.0
17789,1997-11-17,12,Arizona State,132,9,1027.0
17790,1997-11-17,13,Auburn,21,2,888.0
17791,1997-11-17,14,Georgia,73,61,838.0
17792,1997-11-17,15,Mississippi State,69,344,686.0
17793,1997-11-17,16,Texas A&M,14,245,657.0
17794,1997-11-17,17,Washington,8,264,514.0
17795,1997-11-17,18,Syracuse,37,183,506.0
17796,1997-11-17,19,Virginia Tech,128,259,494.0
17797,1997-11-17,20,LSU,13,99,456.0
17798,1997-11-17,21,Missouri,60,142,277.0
17799,1997-11-17,22,West Virginia,125,277,208.0
17800,1997-11-17,23,Purdue,5,2509,185.0
17801,1997-11-17,24,Wisconsin,36,275,178.0
17802,1997-11-17,25,Colorado State,151,36,168.0
17803,1997-11-24,1,Michigan ,48,130,1749.0
17804,1997-11-24,2,Nebraska ,15,158,1679.0
17805,1997-11-24,3,Tennessee,28,2633,1570.0
17806,1997-11-24,4,Penn State,68,213,1497.0
17807,1997-11-24,5,Florida State,139,52,1470.0
17808,1997-11-24,6,UCLA,59,26,1311.0
17809,1997-11-24,7,Florida,117,57,1285.0
17810,1997-11-24,8,North Carolina,40,153,1236.0
17811,1997-11-24,9,Ohio State,31,194,1206.0
17812,1997-11-24,10,Washington State,26,265,1178.0
17813,1997-11-24,11,Kansas State,141,2306,1163.0
17814,1997-11-24,12,Arizona State,132,9,978.0
17815,1997-11-24,13,Auburn,21,2,907.0
17816,1997-11-24,14,Georgia,73,61,865.0
17817,1997-11-24,15,Texas A&M,14,245,727.0
17818,1997-11-24,16,Syracuse,37,183,648.0
17819,1997-11-24,17,LSU,13,99,589.0
17820,1997-11-24,18,Purdue,5,2509,473.0
17821,1997-11-24,19,Missouri,60,142,433.0
17822,1997-11-24,20,Colorado State,151,36,359.0
17823,1997-11-24,21,Washington,8,264,270.0
17824,1997-11-24,22,Mississippi State,69,344,257.0
17825,1997-11-24,23,Southern Miss,126,2572,192.0
17826,1997-11-24,24,Air Force,133,2005,148.0
17827,1997-11-24,25,Oklahoma State,98,197,118.0
17828,1997-12-01,1,Michigan ,48,130,1749.0
17829,1997-12-01,2,Nebraska ,15,158,1680.0
17830,1997-12-01,3,Tennessee,28,2633,1574.0
17831,1997-12-01,4,Florida State,139,52,1531.0
17832,1997-12-01,5,UCLA,59,26,1385.0
17833,1997-12-01,6,Florida,117,57,1356.0
17834,1997-12-01,7,North Carolina,40,153,1304.0
17835,1997-12-01,8,Washington State,26,265,1275.0
17836,1997-12-01,9,Ohio State,31,194,1238.0
17837,1997-12-01,10,Kansas State,141,2306,1198.0
17838,1997-12-01,11,Auburn,21,2,1001.0
17839,1997-12-01,12,Penn State,68,213,990.0
17840,1997-12-01,13,Georgia,73,61,939.0
17841,1997-12-01,14,Texas A&M,14,245,816.0
17842,1997-12-01,15,Syracuse,37,183,726.0
17843,1997-12-01,16,LSU,13,99,656.0
17844,1997-12-01,17,Arizona State,132,9,568.0
17845,1997-12-01,18,Purdue,5,2509,551.0
17846,1997-12-01,19,Missouri,60,142,448.0
17847,1997-12-01,20,Colorado State,151,36,395.0
17848,1997-12-01,21,Washington,8,264,286.0
17849,1997-12-01,22,Southern Miss,126,2572,271.0
17850,1997-12-01,23,Air Force,133,2005,192.0
17851,1997-12-01,24,Oklahoma State,98,197,180.0
17852,1997-12-01,25,Michigan State,113,127,104.0
17853,1997-12-08,1,Michigan ,48,130,1749.0
17854,1997-12-08,2,Nebraska ,15,158,1681.0
17855,1997-12-08,3,Tennessee,28,2633,1570.0
17856,1997-12-08,4,Florida State,139,52,1536.0
17857,1997-12-08,5,UCLA,59,26,1386.0
17858,1997-12-08,6,Florida,117,57,1356.0
17859,1997-12-08,7,North Carolina,40,153,1293.0
17860,1997-12-08,8,Washington State,26,265,1292.0
17861,1997-12-08,9,Ohio State,31,194,1246.0
17862,1997-12-08,10,Kansas State,141,2306,1194.0
17863,1997-12-08,11,Penn State,68,213,994.0
17864,1997-12-08,12,Georgia,73,61,966.0
17865,1997-12-08,13,Auburn,21,2,952.0
17866,1997-12-08,14,Syracuse,37,183,778.0
17867,1997-12-08,15,LSU,13,99,715.0
17868,1997-12-08,16,Arizona State,132,9,610.0
17869,1997-12-08,17,Purdue,5,2509,578.0
17870,1997-12-08,18,Colorado State,151,36,510.0
17871,1997-12-08,19,Missouri,60,142,471.0
