season,date,regular,team1,team2,score1,score2,moneyline1,moneyline2,rank1,rank2,points1,points2
2007,2007-11-20,True,Samford,TowsonState,66.0,73.0,-165,145,,,,
2007,2007-11-20,True,SEMissouriSt,Evansville,87.0,77.0,-110,-110,,,,
2007,2007-11-20,True,UtahState,AustinPeay,71.0,68.0,-145,125,,,,
2007,2007-11-21,True,BostonCollege,RhodeIsland,76.0,72.0,-120,100,,,,
2007,2007-11-21,True,Dayton,Toledo,76.0,70.0,-725,575,,,,
2007,2007-11-21,True,BallState,Georgetown,48.0,57.0,NL,NL,,5,,
2007,2007-11-21,True,MissouriSt,SaintLouis,60.0,56.0,-360,300,,,,
2007,2007-11-21,True,UNLV,Louisville,48.0,68.0,160,-190,,6,,
2007,2007-11-21,True,NewMexico,Hawaii,89.0,60.0,-1100,750,,,,
2007,2007-11-21,True,Pepperdine,LongBeachState,92.0,81.0,-375,315,,,,
2007,2007-11-21,False,ArizonaState,LSU,87.0,84.0,-120,100,,,,
2007,2007-11-21,False,OklahomaSt.,Illinois,49.0,65.0,190,-230,,,,
2007,2007-11-21,True,Chaminade,Princeton,74.0,70.0,-130,110,,,,
2007,2007-11-21,False,Marquette,Duke,73.0,77.0,170,-200,11,13,,
2007,2007-11-21,False,TexasA&M,WashingtonU,77.0,63.0,-205,175,16,,,
2007,2007-11-21,False,OhioState,Syracuse,79.0,65.0,110,-130,,21,,
2007,2007-11-21,False,Michigan,Butler,65.0,79.0,245,-285,,22,,
2007,2007-11-21,False,E.Washington,VirginiaTech,52.0,69.0,800,-1200,,,,
2007,2007-11-21,True,Manhattan,EasternMichigan,57.0,61.0,-400,325,,,,
2007,2007-11-21,True,WesternMichigan,Davidson,83.0,76.0,165,-190,,,,
2007,2007-11-21,True,UAB,EasternKentucky,64.0,50.0,-1300,850,,,,
2007,2007-11-21,True,Oklahoma,MoreheadState,74.0,42.0,-6000,2750,,,,
2007,2007-11-21,True,Kansas,NorthernArizona,87.0,46.0,-10000,4000,4,,,
2007,2007-11-21,True,FresnoState,MontanaState,86.0,74.0,-385,318,,,,
2007,2007-11-21,True,Pacific,SacramentoState,75.0,62.0,-2500,1400,,,,
2007,2007-11-22,False,PennState,SouthCarolina,67.0,74.0,NL,NL,,,,
2007,2007-11-22,False,Rider,NCState,63.0,72.0,NL,NL,,,,
2007,2007-11-22,True,CentralFlorida,Villanova,68.0,76.0,NL,NL,,20,,
2007,2007-11-22,False,GeorgeMason,KansasState,87.0,77.0,NL,NL,,18,,
2007,2007-11-22,False,MississippiSt,CalIrvine,68.0,53.0,NL,NL,,,,
2007,2007-11-22,False,TennesseeChat,SoIllinois,41.0,63.0,NL,NL,,,,
2007,2007-11-22,False,MiamiOhio,SouthAlabama,64.0,59.0,NL,NL,,,,
2007,2007-11-22,False,SanDiego,USC,50.0,60.0,NL,NL,,,,
2007,2007-11-22,True,AlaskaAnchorage,TexasTech,47.0,74.0,NL,NL,,,,
2007,2007-11-22,False,WesternKentucky,Gonzaga,71.0,74.0,240,-280,,14,,
2007,2007-11-23,True,Florida,FloridaState,51.0,65.0,-460,360,,,,
2007,2007-11-23,True,Pittsburgh,Buffalo,92.0,45.0,-4000,2600,17,,,
2007,2007-11-23,True,Alabama,SoMississippi,79.0,77.0,-270,230,,,,
2007,2007-11-23,True,UCLA,Yale,81.0,47.0,-6000,4100,2,,,
2007,2007-11-23,False,Rider,PennState,82.0,73.0,260,-320,,,,
2007,2007-11-23,False,SouthCarolina,NCState,61.0,63.0,135,-155,,,,
2007,2007-11-23,False,GeorgeMason,Villanova,76.0,84.0,115,-135,,20,,
2007,2007-11-23,True,CentralFlorida,KansasState,71.0,73.0,165,-190,,18,,
2007,2007-11-23,False,Howard,LoyolaMaryland,58.0,73.0,420,-500,,,,
2007,2007-11-23,True,Drexel,RobertMorris,56.0,40.0,-360,300,,,,
2007,2007-11-23,True,Pennsylvania,Virginia,85.0,100.0,620,-800,,23,,
2007,2007-11-23,False,Navy,SetonHall,75.0,79.0,990,-1350,,,,
2007,2007-11-23,False,Longwood,NCWilmington,65.0,80.0,1000,-1360,,,,
2007,2007-11-23,False,CoppinState,SEMissouriSt,102.0,99.0,200,-240,,,,
2007,2007-11-23,False,KentState,Xavier,65.0,78.0,290,-350,,,,
2007,2007-11-23,False,IndianaU,IllinoisState,70.0,57.0,-450,350,,,,
2007,2007-11-23,False,JacksonState,Hartford,57.0,73.0,180,-220,,,,
2007,2007-11-23,False,SoCarolinaSt,Iona,81.0,76.0,165,-190,,,,
2007,2007-11-23,False,BYU,Louisville,78.0,76.0,190,-230,,6,,
2007,2007-11-23,False,OldDominion,NorthCarolina,82.0,99.0,1540,-2100,,1,,
2007,2007-11-23,False,MississippiSt,SoIllinois,49.0,63.0,115,-135,,,,
2007,2007-11-23,False,TennesseeChat,CalIrvine,85.0,80.0,190,-230,,,,
2007,2007-11-23,False,SouthAlabama,SanDiego,77.0,55.0,-145,125,,,,
2007,2007-11-23,False,MiamiOhio,USC,53.0,57.0,210,-250,,,,
2007,2007-11-23,False,E.Washington,Michigan,53.0,61.0,1590,-2150,,,,
2007,2007-11-23,True,AlaskaAnchorage,WesternKentucky,67.0,71.0,1900,-3000,,,,
2007,2007-11-23,False,VirginiaTech,Butler,78.0,84.0,330,-425,,22,,
2007,2007-11-23,False,TexasTech,Gonzaga,73.0,63.0,250,-300,,14,,
2007,2007-11-23,False,WashingtonU,Syracuse,85.0,91.0,150,-170,,21,,
2007,2007-11-23,False,OhioState,TexasA&M,47.0,70.0,105,-115,,16,,
2007,2007-11-23,False,FloridaGulfCoast,AustinPeay,57.0,67.0,380,-480,,,,
2007,2007-11-23,False,MDEasternShore,Valparaiso,55.0,66.0,NL,NL,,,,
2007,2007-11-23,False,Bradley,Iowa,67.0,56.0,-165,145,,,,
2007,2007-11-23,False,UtahState,Vanderbilt,56.0,77.0,600,-800,,,,
2007,2007-11-23,False,NewMexicoState,Texas,87.0,102.0,350,-450,,15,,
2007,2007-11-23,False,WestVirginia,Tennessee,72.0,74.0,300,-360,,,,
2007,2007-11-23,True,Furman,GeorgiaSouthern,63.0,68.0,135,-155,,,,
2007,2007-11-23,True,OregonState,IdahoState,56.0,41.0,-360,300,,,,
2007,2007-11-23,False,MissValleySt,AirForce,40.0,58.0,939,-1299,,,,
2007,2007-11-23,False,Montana,WashingtonState,55.0,66.0,1040,-1400,,9,,
2007,2007-11-24,True,Northwestern,Brown,67.0,73.0,-485,385,,,,
2007,2007-11-24,True,BowlingGreen,Temple,55.0,72.0,-110,-110,,,,
2007,2007-11-24,True,Creighton,Nebraska,74.0,62.0,-330,270,,,,
2007,2007-11-24,True,Purdue,LoyolaChicago,84.0,53.0,-1100,775,,,,
2007,2007-11-24,True,BallState,Evansville,50.0,51.0,-145,125,,,,
2007,2007-11-24,True,Mississippi,ULMonroe,94.0,70.0,-2300,1500,,,,
2007,2007-11-24,True,Tulane,NewOrleansU,67.0,74.0,-375,313,,,,
2007,2007-11-24,True,St.Bonaventure,EasternMichigan,60.0,63.0,-135,115,,,,
2007,2007-11-24,True,NotreDame,YoungstownState,87.0,75.0,-3000,1500,,,,
2007,2007-11-24,True,Wisconsin,Georgia,68.0,49.0,-900,600,,,,
2007,2007-11-24,True,SouthFlorida,EastCarolina,81.0,67.0,-1200,775,,,,
2007,2007-11-24,True,RhodeIsland,Toledo,83.0,57.0,-1000,650,,,,
2007,2007-11-24,True,GeorgiaState,Troy,97.0,92.0,-160,140,,,,
2007,2007-11-24,True,Dayton,SMU,82.0,57.0,-3500,2250,,,,
2007,2007-11-24,True,Providence,Harvard,93.0,70.0,-2750,1750,,,,
2007,2007-11-24,True,MinnesotaU,CentralMichigan,77.0,59.0,-1400,925,,,,
2007,2007-11-24,True,WiscMilwaukee,Drake,59.0,80.0,-130,110,,,,
2007,2007-11-24,True,SaintLouis,Pacific,63.0,54.0,-320,260,,,,
2007,2007-11-24,True,ArkansasLR,LouisianaTech,63.0,49.0,-630,465,,,,
2007,2007-11-24,True,WichitaState,Wyoming,75.0,63.0,-275,235,,,,
2007,2007-11-24,True,California,SanDiegoState,77.0,69.0,-250,210,,,,
2007,2007-11-24,True,Oregon,SanFrancisco,110.0,79.0,-2600,1420,12,,,
2007,2007-11-24,True,UNLV,Nevada,79.0,67.0,-155,135,,,,
2007,2007-11-24,True,CalRiverside,IdahoU,56.0,55.0,-175,155,,,,
2007,2007-11-24,True,Stanford,ColoradoState,73.0,53.0,-4500,2250,,,,
2007,2007-11-24,False,Howard,RobertMorris,53.0,72.0,290,-350,,,,
2007,2007-11-24,True,Drexel,LoyolaMaryland,54.0,52.0,-325,265,,,,
2007,2007-11-24,True,Penn,Navy,71.0,67.0,-290,245,,,,
2007,2007-11-24,False,SetonHall,Virginia,74.0,60.0,315,-380,,23,,
2007,2007-11-24,False,longwood,SEMissouriSt.,78.0,82.0,510,-720,,,,
2007,2007-11-24,False,CoppinSt.,UNC-Wilmington,57.0,78.0,363,-455,,,,
2007,2007-11-24,False,KentSt.,IllinoisSt.,65.0,59.0,-118,-102,,,,
2007,2007-11-24,False,Xavier,Indiana,80.0,65.0,110,-130,,8,,
2007,2007-11-24,False,floridagulfcoast,mdeasternshore,71.0,58.0,-170,150,,,,
2007,2007-11-24,False,AustinPeay,valparaiso,47.0,61.0,-110,-110,,,,
2007,2007-11-24,False,UtahSt.,Iowa,75.0,62.0,110,-130,,,,
2007,2007-11-24,False,Bradley,Vanderbilt,86.0,95.0,175,-210,,,,
2007,2007-11-24,False,JacksonSt.,Iona,74.0,70.0,155,-175,,,,
2007,2007-11-24,False,socarolinast,hartford,72.0,80.0,290,-350,,,,
2007,2007-11-24,False,OldDominion,Louisville,53.0,64.0,360,-450,,6,,
2007,2007-11-24,False,BYU,NorthCarolina,63.0,73.0,325,-400,,1,,
2007,2007-11-24,False,Montana,AirForce,59.0,57.0,-110,-110,,,,
2007,2007-11-24,False,MissValleySt,WashingtonState,26.0,71.0,NL,NL,,9,,
2007,2007-11-24,True,Alaska-Anchorage,EasternWash,62.0,64.0,-120,100,,,,
2007,2007-11-24,False,Michigan,WesternKy,69.0,73.0,115,-135,,,,
2007,2007-11-24,False,VirginiaTech,Gonzaga,64.0,82.0,200,-240,,14,,
2007,2007-11-24,False,Butler,TexasTech,81.0,71.0,-240,200,22,,,
2007,2007-11-24,False,NewMexicoSt.,WestVirginia,61.0,75.0,325,-400,,,,
2007,2007-11-24,False,Texas,Tennessee,97.0,78.0,240,-280,15,,,
2007,2007-11-24,True,Fordham,CollCharleston,68.0,73.0,-400,325,,,,
2007,2007-11-24,True,Duquesne,Niagara,76.0,65.0,-2200,1315,,,,
2007,2007-11-24,True,PortlandU,IdahoState,76.0,52.0,-230,190,,,,
2007,2007-11-24,True,VaCommonwealth,Elon,79.0,61.0,-1400,1000,,,,
2007,2007-11-24,True,Marist,Richmond,64.0,62.0,-320,260,,,,
2007,2007-11-24,True,Cincinnati,Fairfield,69.0,64.0,-600,450,,,,
2007,2007-11-24,True,ArkansasState,EasternIllinois,74.0,60.0,-470,375,,,,
2007,2007-11-24,True,CalSantaBarb,MontanaState,76.0,61.0,-900,600,,,,
2007,2007-11-24,True,UCDavis,PortlandState,76.0,68.0,220,-260,,,,
2007,2007-11-25,True,OregonState,PortlandU,67.0,57.0,-210,180,,,,
2007,2007-11-25,True,Kansas,Arizona,76.0,72.0,-1300,850,4,,,
2007,2007-11-25,True,CentralFlorida,PennState,70.0,59.0,-130,110,,,,
2007,2007-11-25,False,Rider,KansasState,69.0,82.0,315,-375,,18,,
2007,2007-11-25,False,SouthCarolina,GeorgeMason,68.0,69.0,105,-125,,,,
2007,2007-11-25,False,NCState,Villanova,69.0,68.0,150,-170,,20,,
2007,2007-11-25,False,SanDiego,CalIrvine,60.0,57.0,140,-160,,,,
2007,2007-11-25,False,TennesseeChat,SouthAlabama,67.0,84.0,235,-275,,,,
2007,2007-11-25,False,MiamiOhio,MississippiSt,67.0,60.0,155,-175,,,,
2007,2007-11-25,False,SoIllinois,USC,45.0,70.0,-160,140,,,,
2007,2007-11-25,True,Cornell,Siena,83.0,77.0,110,-130,,,,
2007,2007-11-25,True,Duke,EasternKentucky,78.0,43.0,NL,NL,13,,,
2007,2007-11-25,True,St.Peter's,Rutgers,65.0,58.0,220,-260,,,,
2007,2007-11-25,True,SacramentoState,SantaClara,65.0,77.0,525,-750,,,,
2007,2007-11-25,False,MissValleySt,Montana,62.0,69.0,1800,-2800,,,,
2007,2007-11-25,False,AirForce,WashingtonState,62.0,71.0,1315,-2200,,9,,
2007,2007-11-26,True,Akron,Temple,67.0,65.0,-230,190,,,,
2007,2007-11-26,True,FloridaIntl,SouthFlorida,69.0,77.0,150,-170,,,,
2007,2007-11-26,True,Iowa,WakeForest,47.0,56.0,105,-125,,,,
2007,2007-11-26,True,ArizonaState,CalPolySLO,75.0,41.0,-600,475,,,,
2007,2007-11-26,True,WashingtonU,LongBeachState,84.0,69.0,-4000,2000,,,,
2007,2007-11-26,True,AppalachianSt,Davidson,60.0,71.0,230,-270,,,,
2007,2007-11-26,True,MurrayState,ArkansasState,81.0,67.0,-275,235,,,,
2007,2007-11-27,True,Virginia,Northwestern,94.0,52.0,-1100,750,,,,
2007,2007-11-27,True,IndianaU,GeorgiaTech,83.0,79.0,-425,355,,,,
2007,2007-11-27,True,St.Josephs,BallState,74.0,63.0,-2500,1500,,,,
2007,2007-11-27,True,FloridaState,MinnesotaU,75.0,61.0,-325,275,,,,
2007,2007-11-27,True,Rice,ArkansasLR,52.0,59.0,225,-265,,,,
2007,2007-11-27,True,ULLafayette,UAB,72.0,78.0,190,-230,,,,
2007,2007-11-27,True,Mississippi,Troy,102.0,76.0,-5000,2500,,,,
2007,2007-11-27,True,IowaState,NorthernIowa,48.0,61.0,100,-120,,,,
2007,2007-11-27,True,DenverU,Colorado,44.0,54.0,180,-210,,,,
2007,2007-11-27,True,Duke,Wisconsin,82.0,58.0,-570,470,7,20,,
2007,2007-11-27,True,UTEP,NewMexicoState,84.0,76.0,-410,340,,,,
2007,2007-11-27,True,Clemson,Purdue,61.0,58.0,-510,410,18,,,
2007,2007-11-27,True,CalSantaBarb,UNLV,63.0,60.0,-200,170,,,,
2007,2007-11-27,True,Elon,WesternCarolina,59.0,49.0,-200,170,,,,
2007,2007-11-27,True,Furman,BowlingGreen,58.0,67.0,125,-145,,,,
2007,2007-11-27,True,Buffalo,Canisius,68.0,59.0,-620,495,,,,
2007,2007-11-27,True,MemphisU,AustinPeay,104.0,82.0,-6000,3000,,,,
2007,2007-11-27,True,WiscGreenBay,EasternIllinois,63.0,47.0,-1300,850,,,,
2007,2007-11-27,True,Stanford,SacramentoState,84.0,58.0,-8000,4000,,,,
2007,2007-11-28,True,EasternMichigan,DetroitU,68.0,72.0,-155,135,,,,
2007,2007-11-28,True,WrightState,Marshall,77.0,70.0,-255,215,,,,
2007,2007-11-28,True,NCWilmington,Toledo,65.0,61.0,-375,315,,,,
2007,2007-11-28,True,OldDominion,Georgetown,48.0,66.0,290,-350,,5,,
2007,2007-11-28,True,ClevelandState,CSNorthridge,68.0,78.0,-300,250,,,,
2007,2007-11-28,True,CentralMichigan,IllinoisChicago,52.0,65.0,-205,175,,,,
2007,2007-11-28,True,Richmond,William&Mary,58.0,55.0,-150,130,,,,
2007,2007-11-28,True,KentState,SaintLouis,81.0,40.0,-260,220,,,,
2007,2007-11-28,True,RhodeIsland,Northeastern,92.0,72.0,-800,600,,,,
2007,2007-11-28,True,MichiganState,NCState,81.0,58.0,-460,380,10,24,,
2007,2007-11-28,True,Michigan,BostonCollege,64.0,77.0,-190,160,,,,
2007,2007-11-28,True,Syracuse,Massachusetts,100.0,107.0,-305,255,,,,
2007,2007-11-28,True,MiamiOhio,Dayton,62.0,63.0,-250,210,,,,
2007,2007-11-28,True,Princeton,SetonHall,55.0,65.0,225,-265,,,,
2007,2007-11-28,True,Maryland,Illinois,69.0,61.0,-125,105,,,,
2007,2007-11-28,True,Kansas,FlaAtlantic,87.0,49.0,-10000,5000,4,,,
2007,2007-11-28,True,Arkansas,Missouri,94.0,91.0,-200,170,,,,
2007,2007-11-28,True,TexasTech,TCU,71.0,58.0,-400,330,,,,
2007,2007-11-28,True,Valparaiso,WesternMichigan,77.0,65.0,-165,145,,,,
2007,2007-11-28,True,LoyolaChicago,Bradley,47.0,64.0,145,-165,,,,
2007,2007-11-28,True,TexasA&M,Alabama,76.0,63.0,-800,600,9,,,
2007,2007-11-28,True,Arizona,CSFullerton,91.0,65.0,-1300,850,,,,
2007,2007-11-28,True,OhioState,NorthCarolina,55.0,66.0,185,-215,,1,,
2007,2007-11-28,True,BoiseState,SanDiego,77.0,71.0,-425,355,,,,
2007,2007-11-28,True,PennState,VirginiaTech,66.0,61.0,-160,140,,,,
2007,2007-11-28,True,LoyolaMarymount,SanDiegoState,56.0,78.0,500,-625,,,,
2007,2007-11-28,True,Nevada,California,68.0,74.0,-165,145,,,,
2007,2007-11-28,True,UCLA,GeoWashington,83.0,60.0,-6000,3000,2,,,
2007,2007-11-28,True,Manhattan,Fordham,57.0,66.0,105,-125,,,,
2007,2007-11-28,True,Niagara,St.Bonaventure,80.0,75.0,-525,425,,,,
2007,2007-11-28,True,EasternKentucky,JamesMadison,71.0,82.0,-150,130,,,,
2007,2007-11-28,True,LouisianaTech,SEMissouriSt,54.0,59.0,-160,140,,,,
2007,2007-11-28,True,NorthernArizona,Pepperdine,87.0,93.0,-425,355,,,,
2007,2007-11-28,True,WeberState,UtahU,52.0,72.0,150,-170,,,,
2007,2007-11-28,True,PortlandU,PortlandState,73.0,78.0,-105,-115,,,,
2007,2007-11-29,True,NCCharlotte,WakeForest,63.0,59.0,145,-165,,,,
2007,2007-11-29,True,GeorgeMason,Drexel,85.0,38.0,-360,300,,,,
2007,2007-11-29,True,Buffalo,Tulane,65.0,51.0,170,-200,,,,
2007,2007-11-29,True,Temple,Ohio,90.0,88.0,-240,200,,,,
2007,2007-11-29,True,St.Josephs,Gonzaga,65.0,70.0,-145,125,,19,,
2007,2007-11-29,True,Vanderbilt,SouthAlabama,91.0,88.0,-825,625,,,,
2007,2007-11-29,True,KansasState,Oregon,77.0,80.0,105,-125,25,17,,
2007,2007-11-29,True,AirForce,Colorado,50.0,60.0,-250,210,,,,
2007,2007-11-29,True,USC,Oklahoma,66.0,55.0,-240,200,22,,,
2007,2007-11-29,True,AppalachianSt,WichitaState,53.0,62.0,-175,155,,,,
2007,2007-11-29,True,ArkansasState,TennMartin,71.0,69.0,-350,290,,,,
2007,2007-11-29,True,E.Washington,SantaClara,57.0,66.0,300,-360,,,,
2007,2007-11-30,True,Tennessee,ULLafayette,98.0,70.0,-4000,2000,,,,
2007,2007-11-30,True,Marquette,WiscMilwaukee,100.0,65.0,-2500,1500,13,,,
2007,2007-11-30,True,Baylor,WashingtonState,64.0,67.0,105,-125,,6,,
2007,2007-11-30,True,OregonState,IowaState,64.0,71.0,-165,145,,,,
2007,2007-11-30,False,Duquesne,CSNorthridge,97.0,74.0,-350,290,,,,
2007,2007-11-30,True,Drake,NCCENTRAL,85.0,48.0,-5000,2500,,,,
2007,2007-11-30,False,EasternIllinois,Rice,49.0,55.0,-120,100,,,,
2007,2007-11-30,True,Iowa,ULMonroe,67.0,72.0,-350,290,,,,
2007,2007-11-30,True,Iona,Delaware,57.0,52.0,-140,120,,,,
2007,2007-11-30,True,Montana,CSFullerton,91.0,100.0,-375,315,,,,
2007,2007-11-30,False,Texas-PanAmerican,Pepperdine,84.0,86.0,160,-190,,,,
2007,2007-11-30,True,MontanaState,AlcornState,83.0,57.0,-2500,1450,,,,
2007,2007-12-01,True,St.Josephs,PennState,79.0,67.0,-375,315,,,,
2007,2007-12-01,True,Northeastern,JamesMadison,65.0,68.0,-240,200,,,,
2007,2007-12-01,True,MinnesotaU,CalRiverside,75.0,38.0,-4000,2000,,,,
2007,2007-12-01,True,Vanderbilt,GeorgiaTech,92.0,79.0,-250,210,,,,
2007,2007-12-01,True,Kentucky,NorthCarolina,77.0,86.0,275,-325,,1,,
2007,2007-12-01,True,UtahU,CalIrvine,78.0,66.0,-825,625,,,,
2007,2007-12-01,True,SaintLouis,LongBeachState,52.0,48.0,-2000,1200,,,,
2007,2007-12-01,True,Louisville,MiamiOhio,47.0,44.0,-800,600,12,,,
2007,2007-12-01,True,Mississippi,NewMexico,85.0,77.0,-475,395,,,,
2007,2007-12-01,True,Rutgers,Princeton,54.0,50.0,-425,355,,,,
2007,2007-12-01,True,Purdue,IndianaState,71.0,60.0,-1000,700,,,,
2007,2007-12-01,True,Connecticut,Gonzaga,82.0,85.0,-240,200,,19,,
2007,2007-12-01,True,DetroitU,CentralMichigan,66.0,70.0,-290,240,,,,
2007,2007-12-01,True,Clemson,SouthCarolina,85.0,74.0,-450,370,18,,,
2007,2007-12-01,True,Hofstra,NCWilmington,83.0,87.0,-140,120,,,,
2007,2007-12-01,True,Drexel,Creighton,48.0,72.0,100,-120,,,,
2007,2007-12-01,True,OklahomaState,WashingtonU,96.0,71.0,-165,145,,,,
2007,2007-12-01,True,Harvard,Michigan,62.0,51.0,210,-250,,,,
2007,2007-12-01,True,BostonCollege,Providence,89.0,98.0,120,-140,,,,
2007,2007-12-01,True,SaintMarysCA,SetonHall,85.0,70.0,-550,450,,,,
2007,2007-12-01,True,Villanova,Pennsylvania,87.0,61.0,-4000,2000,,,,
2007,2007-12-01,True,SouthFlorida,CentralFlorida,75.0,67.0,-190,160,,,,
2007,2007-12-01,True,GeorgiaState,OldDominion,64.0,72.0,330,-400,,,,
2007,2007-12-01,True,Syracuse,Tulane,73.0,60.0,-900,650,,,,
2007,2007-12-01,True,Akron,Wyoming,96.0,71.0,-600,475,,,,
2007,2007-12-01,True,Buffalo,Evansville,81.0,60.0,-145,125,,,,
2007,2007-12-01,True,Pittsburgh,Toledo,78.0,52.0,-3000,1500,14,,,
2007,2007-12-01,True,NotreDame,EasternMichigan,76.0,65.0,-4000,2000,,,,
2007,2007-12-01,True,Brown,UCDavis,73.0,57.0,-700,550,,,,
2007,2007-12-01,True,Butler,OhioState,65.0,46.0,-270,230,16,,,
2007,2007-12-01,True,HoustonU,MiddleTennSt,83.0,68.0,-2500,1500,,,,
2007,2007-12-01,True,ArkansasLR,Tulsa,62.0,51.0,-120,100,,,,
2007,2007-12-01,True,NorthernIowa,LoyolaChicago,61.0,50.0,-1000,700,,,,
2007,2007-12-01,True,IllinoisState,IllinoisChicago,73.0,47.0,-550,450,,,,
2007,2007-12-01,True,UAB,Cincinnati,73.0,54.0,-350,290,,,,
2007,2007-12-01,True,California,Missouri,86.0,72.0,-125,105,,,,
2007,2007-12-01,True,Valparaiso,BallState,71.0,58.0,-800,600,,,,
2007,2007-12-01,True,UtahState,SantaClara,71.0,65.0,-155,135,,,,
2007,2007-12-01,True,SoIllinois,IndianaU,51.0,64.0,-195,165,,,,
2007,2007-12-01,True,LoyolaMarymount,CalSantaBarb,56.0,63.0,475,-600,,,,
2007,2007-12-01,True,SanDiegoState,WesternMichigan,72.0,61.0,-400,330,,,,
2007,2007-12-01,True,PortlandU,BYU,54.0,78.0,600,-800,,21,,
2007,2007-12-01,True,SanFrancisco,BoiseState,81.0,91.0,-155,135,,,,
2007,2007-12-01,True,Pacific,Nevada,70.0,66.0,-155,135,,,,
2007,2007-12-01,True,UNLV,UTEP,84.0,71.0,-205,175,,,,
2007,2007-12-01,True,NewMexicoState,NorthTexas,72.0,75.0,-325,275,,,,
2007,2007-12-01,False,NCCENTRAL,CSNorthridge,43.0,69.0,1200,-2000,,,,
2007,2007-12-01,True,Drake,Duquesne,77.0,73.0,-110,-110,,,,
2007,2007-12-01,False,Rice,ULMonroe,67.0,80.0,315,-375,,,,
2007,2007-12-01,True,Iowa,EasternIllinois,57.0,45.0,-1000,700,,,,
2007,2007-12-01,True,Davidson,Duke,73.0,79.0,310,-370,,7,,
2007,2007-12-01,True,Georgetown,Fairfield,61.0,49.0,-5000,2500,5,,,
2007,2007-12-01,True,MississippiSt,MurrayState,78.0,61.0,-1400,900,,,,
2007,2007-12-01,True,St.Peter's,TennMartin,74.0,78.0,-360,300,,,,
2007,2007-12-01,True,NorthernArizona,WesternKentucky,64.0,61.0,200,-240,,,,
2007,2007-12-01,True,Illinois,WeberState,78.0,61.0,-4000,2000,,,,
2007,2007-12-01,True,EasternKentucky,YoungstownState,61.0,50.0,-190,160,,,,
2007,2007-12-01,True,TennesseeChat,TheCitadel,87.0,74.0,-1800,1100,,,,
2007,2007-12-01,True,Elon,Furman,66.0,61.0,-400,330,,,,
2007,2007-12-01,True,WesternCarolina,CollCharleston,84.0,86.0,105,-125,,,,
2007,2007-12-01,True,St.Bonaventure,Canisius,80.0,64.0,-400,330,,,,
2007,2007-12-01,True,NCGreensboro,KentState,64.0,71.0,155,-175,,,,
2007,2007-12-01,True,GeorgiaSouthern,AppalachianSt,85.0,72.0,-125,105,,,,
2007,2007-12-01,True,Marist,WrightState,79.0,64.0,-165,145,,,,
2007,2007-12-01,True,TennesseeTech,AustinPeay,76.0,79.0,155,-175,,,,
2007,2007-12-01,True,NorthernColorado,ColoradoState,72.0,59.0,115,-135,,,,
2007,2007-12-01,True,Bradley,SEMissouriSt,90.0,72.0,-2000,1200,,,,
2007,2007-12-01,True,Marshall,MoreheadState,69.0,56.0,-1000,700,,,,
2007,2007-12-01,True,IdahoU,IdahoState,69.0,71.0,-125,105,,,,
2007,2007-12-01,False,AlcornState,Texas-PanAmerican,74.0,88.0,425,-525,,,,
2007,2007-12-01,False,Pepperdine,MontanaState,89.0,95.0,240,-290,,,,
2007,2007-12-02,True,USC,Kansas,55.0,59.0,160,-190,22,4,,
2007,2007-12-02,True,Nebraska,ArizonaState,62.0,47.0,-130,110,,,,
2007,2007-12-02,True,GeoWashington,Auburn,70.0,74.0,-140,120,,,,
2007,2007-12-02,True,MiamiFlorida,St.Johns,66.0,47.0,-525,425,,,,
2007,2007-12-02,True,Colorado,Stanford,43.0,67.0,190,-230,,,,
2007,2007-12-02,True,GeorgeMason,EastCarolina,65.0,68.0,-3000,1500,,,,
2007,2007-12-02,True,SanDiego,Hawaii,81.0,67.0,-165,145,,,,
2007,2007-12-02,True,Arizona,TexasA&M,78.0,67.0,-145,125,,9,,
2007,2007-12-02,True,VaCommonwealth,Maryland,85.0,76.0,160,-190,,,,
2007,2007-12-02,True,TCU,Oklahoma,66.0,90.0,160,-190,,,,
2007,2007-12-02,True,UCLA,Texas,61.0,63.0,-550,450,2,8,,
2007,2007-12-02,True,FloridaState,Samford,61.0,45.0,-3000,1500,,,,
2007,2007-12-03,True,Delaware,TowsonState,70.0,63.0,-130,110,,,,
2007,2007-12-03,True,Dartmouth,UCDavis,70.0,67.0,-240,200,,,,
2007,2007-12-03,True,Northwestern,ArkansasState,88.0,68.0,-475,395,,,,
2007,2007-12-03,True,Arkansas,MissouriSt,70.0,51.0,-350,290,,,,
2007,2007-12-03,True,IndianaU,TennesseeState,84.0,72.0,-7000,3500,,,,
2007,2007-12-03,True,Wisconsin,Wofford,70.0,43.0,-7000,3500,20,,,
2007,2007-12-04,True,EasternMichigan,IllinoisState,72.0,63.0,200,-240,,,,
2007,2007-12-04,True,BostonCollege,SaintLouis,61.0,39.0,-470,370,,,,
2007,2007-12-04,True,NotreDame,KansasState,68.0,59.0,-240,200,,,,
2007,2007-12-04,True,RhodeIsland,Providence,77.0,60.0,-130,110,,,,
2007,2007-12-04,True,Pennsylvania,NorthCarolina,71.0,106.0,NL,NL,,1,,
2007,2007-12-04,True,MiamiOhio,IndianaState,74.0,58.0,-650,475,,,,
2007,2007-12-04,True,NoIllinois,AirForce,63.0,52.0,170,-210,,,,
2007,2007-12-04,True,HoustonU,Toledo,67.0,56.0,NL,NL,,,,
